"eventname","userid","timecreated"
"\mod_forum\event\discussion_viewed","1008","1711420027"
"\core\event\course_viewed","1008","1711420113"
"\core\event\course_viewed","1008","1711420117"
"\core\event\course_viewed","1008","1711420125"
"\core\event\course_viewed","1008","1711420248"
"\core\event\course_viewed","1008","1711420274"
"\mod_resource\event\course_module_viewed","1008","1711420277"
"\core\event\course_viewed","1008","1711420495"
"\core\event\course_viewed","1008","1711420498"
"\mod_workshop\event\course_module_viewed","1008","1711420504"
"\core\event\course_viewed","1008","1711892771"
"\mod_forum\event\discussion_viewed","1008","1711892784"
"\core\event\course_viewed","1008","1711892789"
"\core\event\course_viewed","1008","1711892792"
"\core\event\course_viewed","1008","1711892801"
"\core\event\course_viewed","1008","1711892810"
"\core\event\course_viewed","1008","1711892827"
"\core\event\course_viewed","1008","1712065729"
"\core\event\course_viewed","1008","1712065731"
"\mod_resource\event\course_module_viewed","1008","1712065732"
"\mod_resource\event\course_module_viewed","1008","1712065914"
"\core\event\course_viewed","1008","1712067922"
"\core\event\course_viewed","1008","1712067934"
"\core\event\course_viewed","1008","1712067935"
"\mod_workshop\event\course_module_viewed","1008","1712067950"
"\core\event\course_viewed","1008","1712067956"
"\mod_workshop\event\course_module_viewed","1008","1712067960"
"\mod_quiz\event\attempt_viewed","1008","1712067962"
"\mod_quiz\event\attempt_viewed","1008","1712068034"
"\mod_quiz\event\attempt_updated","1008","1712068035"
"\mod_quiz\event\attempt_updated","1008","1712068155"
"\core\event\course_viewed","1008","1712249015"
"\mod_workshop\event\course_module_viewed","1008","1712249017"
"\mod_workshop\event\submission_viewed","1008","1712249022"
"\core\event\course_viewed","1008","1712249035"
"\mod_resource\event\course_module_viewed","1008","1712249116"
"\core\event\course_viewed","1008","1712249170"
"\core\event\course_viewed","1008","1712276288"
"\gradereport_user\event\grade_report_viewed","1008","1712276295"
"\core\event\course_viewed","1008","1712276299"
"\core\event\course_viewed","1008","1712276301"
"\core\event\course_viewed","1008","1712276319"
"\core\event\course_viewed","1008","1712456563"
"\core\event\course_viewed","1008","1712456565"
"\mod_scheduler\event\booking_form_viewed","1008","1712456571"
"\mod_mail\event\course_module_viewed","1008","1712456593"
"\mod_mail\event\message_send","1008","1712456602"
"\mod_mail\event\course_module_viewed","1008","1712456604"
"\mod_mail\event\course_module_viewed","1008","1712456612"
"\mod_mail\event\course_module_viewed","1008","1712456618"
"\mod_mail\event\course_module_viewed","1008","1712456624"
"\mod_mail\event\course_module_viewed","1008","1712456627"
"\mod_mail\event\course_module_viewed","1008","1712457128"
"\mod_mail\event\course_module_viewed","1008","1712457133"
"\core\event\course_viewed","1008","1712518773"
"\mod_workshop\event\course_module_viewed","1008","1712518777"
"\core\event\course_viewed","1008","1712518781"
"\mod_resource\event\course_module_viewed","1008","1712518782"
"\core\event\course_viewed","1008","1712677278"
"\mod_resource\event\course_module_viewed","1008","1712677334"
"\core\event\course_viewed","1008","1712677388"
"\core\event\course_viewed","1008","1712677391"
"\core\event\course_viewed","1008","1712677398"
"\core\event\course_viewed","1008","1712681204"
"\core\event\course_viewed","1008","1712681207"
"\core\event\course_viewed","1008","1712681217"
"\core\event\course_viewed","1008","1712681218"
"\core\event\course_viewed","1008","1712681224"
"\core\event\course_viewed","1008","1712681226"
"\mod_workshop\event\course_module_viewed","1008","1712681588"
"\core\event\course_viewed","1008","1712681591"
"\gradereport_user\event\grade_report_viewed","1008","1712681596"
"\gradereport_user\event\grade_report_viewed","1008","1712682367"
"\core\event\course_viewed","1008","1712682368"
"\mod_quiz\event\course_module_viewed","1008","1712682377"
"\mod_quiz\event\course_module_viewed","1008","1712682378"
"\mod_quiz\event\attempt_viewed","1008","1712682379"
"\mod_quiz\event\attempt_updated","1008","1712682380"
"\mod_quiz\event\attempt_viewed","1008","1712682387"
"\mod_quiz\event\attempt_updated","1008","1712682433"
"\mod_quiz\event\attempt_viewed","1008","1712682439"
"\mod_quiz\event\attempt_updated","1008","1712682441"
"\mod_quiz\event\attempt_viewed","1008","1712682442"
"\mod_quiz\event\attempt_viewed","1008","1712682462"
"\mod_quiz\event\attempt_updated","1008","1712682463"
"\mod_quiz\event\attempt_viewed","1008","1712682482"
"\mod_quiz\event\attempt_updated","1008","1712682483"
"\mod_quiz\event\attempt_submitted","1008","1712682487"
"\mod_quiz\event\course_module_viewed","1008","1712683003"
"\core\event\course_viewed","1008","1712683007"
"\core\event\course_viewed","1008","1712683009"
"\mod_workshop\event\course_module_viewed","1008","1712683012"
"\core\event\course_viewed","1008","1712685016"
"\core\event\course_viewed","1008","1712767370"
"\core\event\course_viewed","1008","1712768442"
"\core\event\course_viewed","1008","1712768445"
"\core\event\course_viewed","1008","1712768482"
"\core\event\course_viewed","1008","1712768485"
"\core\event\course_viewed","1008","1712768487"
"\core\event\course_viewed","1008","1712769377"
"\gradereport_user\event\grade_report_viewed","1008","1712769385"
"\core\event\course_viewed","1008","1713080688"
"\mod_resource\event\course_module_viewed","1008","1713080690"
"\core\event\course_viewed","1008","1713081113"
"\core\event\course_viewed","1008","1713081115"
"\core\event\course_viewed","1008","1713081116"
"\core\event\course_viewed","1008","1713081121"
"\mod_workshop\event\course_module_viewed","1008","1713084114"
"\core\event\course_viewed","1008","1713084140"
"\core\event\course_viewed","1008","1713216138"
"\mod_resource\event\course_module_viewed","1008","1713216143"
"\mod_resource\event\course_module_viewed","1008","1713216425"
"\core\event\course_viewed","1008","1713218893"
"\mod_resource\event\course_module_viewed","1008","1713218895"
"\mod_resource\event\course_module_viewed","1008","1713218919"
"\core\event\course_viewed","1008","1713220275"
"\core\event\course_viewed","1008","1713220694"
"\core\event\course_viewed","1008","1713220695"
"\core\event\course_viewed","1008","1713220698"
"\mod_forum\event\course_module_viewed","1008","1713221688"
"\core\event\course_viewed","1008","1713221693"
"\mod_url\event\course_module_viewed","1008","1713221827"
"\core\event\course_viewed","1008","1713316533"
"\core\event\course_viewed","1008","1713316538"
"\core\event\course_viewed","1008","1713316541"
"\core\event\course_viewed","1008","1713316632"
"\mod_resource\event\course_module_viewed","1008","1713316636"
"\mod_resource\event\course_module_viewed","1008","1713316637"
"\mod_resource\event\course_module_viewed","1008","1713316859"
"\core\event\course_viewed","1008","1713317483"
"\core\event\course_viewed","1008","1713317485"
"\core\event\course_viewed","1008","1713416088"
"\mod_resource\event\course_module_viewed","1008","1713416658"
"\core\event\course_viewed","1008","1713417632"
"\core\event\course_viewed","1008","1713417726"
"\core\event\course_viewed","1008","1713417735"
"\mod_workshop\event\course_module_viewed","1008","1713417736"
"\mod_workshop\event\course_module_viewed","1008","1713417906"
"\mod_workshop\event\submission_viewed","1008","1713417908"
"\core\event\course_viewed","1008","1713491186"
"\mod_workshop\event\course_module_viewed","1008","1713491371"
"\mod_workshop\event\submission_viewed","1008","1713491378"
"\mod_workshop\event\assessable_uploaded","1008","1713491379"
"\core\event\course_viewed","1008","1713492618"
"\core\event\course_viewed","1008","1713492624"
"\mod_url\event\course_module_viewed","1008","1713492632"
"\core\event\course_viewed","1008","1713494271"
"\mod_workshop\event\course_module_viewed","1008","1713494275"
"\core\event\course_viewed","1008","1713494280"
"\mod_quiz\event\course_module_viewed","1008","1713494286"
"\core\event\course_viewed","1008","1713494292"
"\mod_choice\event\course_module_viewed","1008","1713494304"
"\core\event\course_viewed","1008","1713494307"
"\core\event\course_viewed","1008","1713494314"
"\core\event\course_viewed","1008","1713494315"
"\mod_workshop\event\course_module_viewed","1008","1713494317"
"\core\event\course_viewed","1008","1713494321"
"\core\event\course_viewed","1008","1713494322"
"\mod_workshop\event\course_module_viewed","1008","1713494345"
"\core\event\course_viewed","1008","1713494349"
"\gradereport_user\event\grade_report_viewed","1008","1713494358"
"\core\event\course_viewed","1008","1713494381"
"\core\event\course_viewed","1008","1713494388"
"\mod_resource\event\course_module_viewed","1008","1713494389"
"\core\event\course_viewed","1008","1713494405"
"\core\event\course_viewed","1008","1713494410"
"\mod_workshop\event\course_module_viewed","1008","1713494413"
"\core\event\course_viewed","1008","1713494424"
"\mod_workshop\event\course_module_viewed","1008","1713494429"
"\core\event\course_viewed","1008","1713495686"
"\mod_mail\event\course_module_viewed","1008","1713495689"
"\mod_mail\event\course_module_viewed","1008","1713495694"
"\mod_mail\event\message_send","1008","1713495816"
"\mod_mail\event\course_module_viewed","1008","1713495817"
"\mod_mail\event\course_module_viewed","1008","1713495822"
"\mod_mail\event\course_module_viewed","1008","1713495915"
"\mod_mail\event\course_module_viewed","1008","1713495933"
"\core\event\course_viewed","1008","1713497905"
"\core\event\course_viewed","1008","1713497910"
"\mod_workshop\event\course_module_viewed","1008","1713497916"
"\core\event\course_viewed","1008","1713497921"
"\core\event\course_viewed","1008","1713497927"
"\mod_resource\event\course_module_viewed","1008","1713497930"
"\mod_resource\event\course_module_viewed","1008","1713497969"
"\mod_resource\event\course_module_viewed","1008","1713498022"
"\mod_workshop\event\course_module_viewed","1008","1713499221"
"\mod_workshop\event\assessable_uploaded","1008","1713503342"
"\core\event\course_viewed","1008","1713503415"
"\mod_resource\event\course_module_viewed","1008","1713503419"
"\mod_resource\event\course_module_viewed","1008","1713503431"
"\core\event\course_viewed","1008","1713503445"
"\core\event\course_viewed","1008","1713503449"
"\core\event\course_viewed","1008","1713503452"
"\core\event\course_viewed","1008","1713503453"
"\mod_workshop\event\course_module_viewed","1008","1713503455"
"\mod_workshop\event\course_module_viewed","1008","1713503460"
"\mod_workshop\event\submission_viewed","1008","1713530583"
"\mod_workshop\event\submission_created","1008","1713530584"
"\mod_workshop\event\submission_updated","1008","1713530585"
"\mod_workshop\event\submission_created","1008","1713530588"
"\mod_workshop\event\submission_viewed","1008","1713530589"
"\mod_workshop\event\course_module_viewed","1008","1713530599"
"\core\event\course_viewed","1008","1713530628"
"\core\event\course_viewed","1008","1713530633"
"\mod_scheduler\event\booking_form_viewed","1008","1713530635"
"\core\event\course_viewed","1008","1713530639"
"\mod_workshop\event\course_module_viewed","1008","1713530641"
"\core\event\course_viewed","1008","1713530642"
"\mod_resource\event\course_module_viewed","1008","1713530653"
"\core\event\course_viewed","1008","1713531043"
"\core\event\course_viewed","1008","1713531045"
"\core\event\course_viewed","1008","1713531051"
"\mod_workshop\event\course_module_viewed","1008","1713531069"
"\mod_workshop\event\assessable_uploaded","1008","1713531070"
"\mod_workshop\event\submission_viewed","1008","1713531071"
"\core\event\course_viewed","1008","1713531072"
"\mod_url\event\course_module_viewed","1008","1713531104"
"\core\event\course_viewed","1008","1713531107"
"\mod_resource\event\course_module_viewed","1008","1713566964"
"\mod_resource\event\course_module_viewed","1008","1713566972"
"\mod_resource\event\course_module_viewed","1008","1713566974"
"\mod_resource\event\course_module_viewed","1008","1713566981"
"\core\event\course_viewed","1008","1713566995"
"\core\event\course_viewed","1008","1713567011"
"\core\event\course_viewed","1008","1713632477"
"\mod_resource\event\course_module_viewed","1008","1713632480"
"\core\event\course_viewed","1008","1713633144"
"\core\event\course_viewed","1008","1713633147"
"\gradereport_user\event\grade_report_viewed","1008","1713633159"
"\core\event\course_viewed","1008","1713633166"
